00000203	-0.54616994	-2.02355838	-2.93957496	-3.37659669	-1.46423030	8.88004208	-0.11578125	-0.12688477	-0.62663084
00000204	-1.07369769	-1.36819899	6.46682072	0.98254406	5.24942160	9.34615135	-0.05521875	-0.15905273	-0.64379883
00000205	-1.74015379	-1.74647880	5.58742285	-2.26344609	-1.12393463	9.53187561	-0.01068750	-0.03216797	-0.69015235
00000206	-0.41634083	-0.84011632	4.99830914	-0.93102044	1.73622727	10.44252682	0.05878125	0.03038086	-0.71933788
00000207	-2.93802142	0.09576283	4.07818699	-1.75300241	-0.47449690	9.56302929	0.16387500	0.11794922	-0.76912498
00000208	-2.34191728	-0.80360883	1.44143581	-0.28038454	-0.57874244	10.31671333	0.19771875	0.09114258	-0.76397461
00000209	-3.52902126	-2.05784678	4.96624041	-1.01010323	-1.28449667	8.65357685	0.27431250	0.03216797	-0.82749611
00000210	-4.58674002	-4.46401262	5.20847702	-2.33893418	-1.54451132	7.57277870	0.37940624	-0.00893555	-0.83264649
00000211	-5.27283669	-3.02768111	6.97870255	-2.87813520	-5.05650759	4.40826797	0.53793752	-0.17871094	-0.80002737
00000212	-4.87536001	-1.49148107	2.31817055	-3.05906701	-6.23556042	3.99368215	0.56287503	-0.26806641	-0.79659379
00000213	-6.86629486	-1.81472230	1.08357358	-2.63968849	-7.39544153	-2.22630119	0.60740626	-0.41639650	-0.71590430
00000214	-6.38492823	-1.37474585	-0.92123175	-1.56847584	-8.48342896	-2.17118287	0.61631250	-0.52541018	-0.60087889
00000215	-5.32776451	-2.21841311	-1.06459856	0.77405304	-11.46461201	-10.69894600	0.68756253	-0.55757815	-0.40516406
00000216	-4.05144453	0.11495978	-4.10626125	-1.60322440	-4.44301653	-4.09073830	0.72675002	-0.54685545	-0.32275781
00000217	-4.41574287	-2.48739243	-2.55430436	2.39405251	-6.94970226	-12.63647556	0.80334377	-0.46286133	-0.22146679
00000218	-0.97848970	1.51567149	-2.93280602	1.13711500	-5.63165522	-8.42471600	0.83006251	-0.39673829	-0.18198048
00000219	-2.36921453	4.68083811	-4.33429432	10.33228970	-0.78962994	-6.81909561	0.87637502	-0.32167968	-0.21631640
00000220	-1.76955950	7.13793707	0.09831502	6.52553034	-4.32199574	-10.52041149	0.91378129	-0.24840820	-0.35194337
00000221	-3.01447630	7.13094616	-2.79931498	10.67857647	-0.17014788	-5.65801620	0.86925000	-0.22875001	-0.48413673
00000222	-5.27427912	7.13105726	-1.88840306	10.64023304	4.81566429	-2.18436337	0.73031253	-0.17156251	-0.66268361
